IDIADA_Epoxy
1
151416
2.670690e-06
1e-06
3135.390 -76.164
3138.061 -73.519
3140.731 -72.771
3143.402 -70.403
3146.073 -65.517
3148.744 -61.237
3151.414 -60.368
3154.085 -59.210
3156.756 -57.507
3159.426 -55.215
3162.097 -53.206
3164.768 -49.211
3167.438 -43.865
3170.109 -39.283
3172.780 -38.212
3175.450 -38.139
3178.121 -37.526
3180.792 -35.957
3183.462 -33.171
3186.133 -30.707
3188.804 -29.830
3191.475 -29.145
3194.145 -26.908
3196.816 -25.787
3199.487 -27.740
3202.157 -29.973
3204.828 -28.410
3207.499 -24.579
3210.169 -21.289
3212.840 -19.259
3215.511 -18.189
3218.181 -17.907
3220.852 -17.722
3223.523 -17.538
3226.194 -17.282
3228.864 -16.783
3231.535 -15.891
3234.206 -14.525
3236.876 -12.729
3239.547 -11.070
3242.218 -9.906
3244.888 -9.423
3247.559 -9.641
3250.230 -9.971
3252.900 -8.897
3255.571 -6.618
3258.242 -4.634
3260.912 -3.432
3263.583 -2.279
3266.254 -1.304
3268.925 -1.324
3271.595 -1.830
3274.266 -0.544
3276.937 2.902
3279.607 5.383
3282.278 5.695
3284.949 6.007
3287.619 7.353
3290.290 8.586
3292.961 9.399
3295.631 12.223
3298.302 17.219
3300.973 20.346
3303.644 19.290
3306.314 18.080
3308.985 18.994
3311.656 21.572
3314.326 24.486
3316.997 27.182
3319.668 28.684
3322.338 30.275
3325.009 32.270
3327.680 34.299
3330.350 35.100
3333.021 36.992
3335.692 40.940
3338.363 45.372
3341.033 48.252
3343.704 49.901
3346.375 51.557
3349.045 52.837
3351.716 52.991
3354.387 52.801
3357.057 53.407
3359.728 54.507
3362.399 55.433
3365.069 55.811
3367.740 55.474
3370.411 54.964
3373.081 55.450
3375.752 56.751
3378.423 57.809
3381.094 58.676
3383.764 61.891
3386.435 65.801
3389.106 68.191
3391.776 68.941
3394.447 70.661
3397.118 72.796
3399.788 74.338
3402.459 74.972
3405.130 75.757
3407.800 76.781
3410.471 77.548
3413.142 78.017
3415.813 78.897
3418.483 80.207
3421.154 81.410
3423.825 82.178
3426.495 82.795
3429.166 83.386
3431.837 83.787
3434.507 83.968
3437.178 84.335
3439.849 85.169
3442.519 86.171
3445.190 86.970
3447.861 87.421
3450.531 87.565
3453.202 87.748
3455.873 88.727
3458.544 90.138
3461.214 91.255
3463.885 91.795
3466.556 92.128
3469.226 92.410
3471.897 93.323
3474.568 94.274
3477.238 94.406
3479.909 93.989
3482.580 94.062
3485.250 94.754
3487.921 95.974
3490.592 97.297
3493.263 98.423
3495.933 99.118
3498.604 100.198
3501.275 101.428
3503.945 102.289
3506.616 102.589
3509.287 102.870
3511.957 103.258
3514.628 103.568
3517.299 103.794
3519.969 104.209
3522.640 104.839
3525.311 105.292
3527.981 105.414
3530.652 105.555
3533.323 105.990
3535.994 106.691
3538.664 107.594
3541.335 108.373
3544.006 108.865
3546.676 109.293
3549.347 109.967
3552.018 110.688
3554.688 111.341
3557.359 111.830
3560.030 112.168
3562.700 112.540
3565.371 113.146
3568.042 113.801
3570.713 114.279
3573.383 114.524
3576.054 114.616
3578.725 114.756
3581.395 115.253
3584.066 115.926
3586.737 116.384
3589.407 116.510
3592.078 116.398
3594.749 116.217
3597.419 116.266
3600.090 116.637
3602.761 117.134
3605.432 117.647
3608.102 118.291
3610.773 118.952
3613.444 119.264
3616.114 119.179
3618.785 119.183
3621.456 119.544
3624.126 119.980
3626.797 120.292
3629.468 120.530
3632.138 120.736
3634.809 120.714
3637.480 120.466
3640.150 120.662
3642.821 121.699
3645.492 123.080
3648.163 124.091
3650.833 124.829
3653.504 125.575
3656.175 126.068
3658.845 126.128
3661.516 126.009
3664.187 126.143
3666.857 126.351
3669.528 126.245
3672.199 126.018
3674.869 125.991
3677.540 126.349
3680.211 127.123
3682.882 128.146
3685.552 129.118
3688.223 129.870
3690.894 130.480
3693.564 130.934
3696.235 131.220
3698.906 131.439
3701.576 131.931
3704.247 132.663
3706.918 133.177
3709.588 133.251
3712.259 133.156
3714.930 133.125
3717.600 133.280
3720.271 133.602
3722.942 133.702
3725.613 133.455
3728.283 133.391
3730.954 133.782
3733.625 133.824
3736.295 133.058
3738.966 132.974
3741.637 134.676
3744.307 136.672
3746.978 137.076
3749.649 136.871
3752.319 137.278
3754.990 138.239
3757.661 139.164
3760.332 140.348
3763.002 141.979
3765.673 143.511
3768.344 144.281
3771.014 144.541
3773.685 144.839
3776.356 145.465
3779.026 146.561
3781.697 147.940
3784.368 149.303
3787.038 150.291
3789.709 150.686
3792.380 150.812
3795.050 151.821
3797.721 153.617
3800.392 155.099
3803.063 155.740
3805.733 156.434
3808.404 157.168
3811.075 157.836
3813.745 158.203
3816.416 158.636
3819.087 159.110
3821.757 160.052
3824.428 161.214
3827.099 162.249
3829.769 162.665
3832.440 162.973
3835.111 163.284
3837.782 163.673
3840.452 163.921
3843.123 164.581
3845.794 165.593
3848.464 166.960
3851.135 168.180
3853.806 169.409
3856.476 170.476
3859.147 171.436
3861.818 172.446
3864.488 173.354
3867.159 174.009
3869.830 174.739
3872.501 176.220
3875.171 177.860
3877.842 178.952
3880.513 179.312
3883.183 179.293
3885.854 179.410
3888.525 180.268
3891.195 181.716
3893.866 183.243
3896.537 184.379
3899.207 185.006
3901.878 185.160
3904.549 185.429
3907.219 185.941
3909.890 186.636
3912.561 187.295
3915.232 187.970
3917.902 188.498
3920.573 189.171
